0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106978,0.00108687,0.00110422,0.00112185,0.00113977,0.00115797,0.00117646,0.00119526,0.00121437,0.00123379,0.00125355,0.00127363,0.00129407,0.00131485,0.001336,0.00135752,0.00137942,0.00140171,0.00142441,0.00144752,0.00147106,0.00149504,0.00151947,0.00154436,0.00156974,0.0015956,0.00162198,0.00164888,0.00167631,0.00170431,0.00173287,0.00176204,0.00179178,0.00182218,0.00185323,0.00188495,0.00191737,0.0019505,0.00198438,0.00201903,0.00205448,0.00209076,0.00212789,0.00216591,0.00220485,0.00224475,0.00228564,0.00232758,0.00237063,0.0024149,0.00245972,0.00250617,0.00255387,0.00260287,0.00265323,0.00270502,0.0027583,0.00281313,0.00286958,0.00292773,0.00298766,0.00304946,0.00311321,0.00317903,0.00324701,0.00331727,0.00338994,0.00346514,0.00354303,0.00362376,0.00370752,0.00379449,0.0038849,0.00397899,0.00407705,0.00417941,0.00428648,0.00439878,0.00451699,0.00464211,0.00477569,0.00492063,0.0050833,0.00528269,0.00525471,0.00540868,0.00557056,0.00574098,0.00592066,0.00611037,0.00631099,0.00652352,0.00674906,0.00698886,0.00724434,0.00751713,0.00780906,0.00812227,0.00845921,0.00882271,0.00921612,0.00964334,0.010109,0.0106186,0.0111788,0.0117977,0.0124851,0.0132533,0.0141177,0.0150979,0.0162192,0.017515,0.0190304,0.0208272,0.0229936,0.025659,0.0290217,0.0334031,0.0393596,0.0479497,0.0614701,0.0860461,0.145548,0,0,0,0,0,0,0.00131114,0.00175622,0.00268982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105384,0.00107067,0.00108777,0.00110513,0.00112276,0.00114068,0.00115888,0.00117738,0.00119618,0.00121529,0.00123472,0.00125448,0.00127457,0.001295,0.00131579,0.00133694,0.00135846,0.00138036,0.00140265,0.00142535,0.00144846,0.001472,0.00149598,0.00152041,0.0015453,0.00157067,0.00159653,0.0016229,0.0016498,0.00167723,0.00170522,0.00173378,0.00176294,0.00179268,0.00182307,0.00185411,0.00188583,0.00191823,0.00195136,0.00198523,0.00201987,0.00205531,0.00209157,0.00212868,0.00216669,0.00220561,0.0022455,0.00228638,0.0023283,0.00237132,0.00241557,0.00246038,0.0025068,0.00255447,0.00260345,0.00265379,0.00270556,0.0027588,0.0028136,0.00287002,0.00292814,0.00298804,0.0030498,0.00311353,0.00317931,0.00324726,0.00331748,0.00339012,0.00346529,0.00354315,0.00362386,0.0037076,0.00379456,0.00388496,0.00397907,0.00407716,0.00417958,0.00428676,0.00439922,0.00451768,0.00464317,0.00477737,0.00492334,0.00508787,0.00529134,0.00525016,0.00540379,0.00556531,0.00573534,0.00591459,0.00610385,0.00630398,0.00651597,0.00674092,0.00698009,0.00723488,0.0075069,0.007798,0.00811029,0.00844622,0.0088086,0.00920076,0.00962659,0.0100907,0.0105985,0.0111568,0.0117734,0.0124582,0.0132234,0.0140844,0.0150605,0.016177,0.0174672,0.0189756,0.0207639,0.0229197,0.0255714,0.0289163,0.0332733,0.0391951,0.0477327,0.0611659,0.0855732,0.144634,0,0,0,0,0,0.00118552,0.00148145,0.00198358,0.00303634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105033,0.00106721,0.00108434,0.00110172,0.00111936,0.00113727,0.00115545,0.0011739,0.00119264,0.00121167,0.00123099,0.00125062,0.00127057,0.00129083,0.00131142,0.00133235,0.00135362,0.00137525,0.00139724,0.0014196,0.00144234,0.00146548,0.00148902,0.00151297,0.00153735,0.00156216,0.00158742,0.00161318,0.00163954,0.0016664,0.00169378,0.00172166,0.00174981,0.0017785,0.00180774,0.00183763,0.00186829,0.00189959,0.00193154,0.0019639,0.00199672,0.00203022,0.00206454,0.00209983,0.00213588,0.00217274,0.00221042,0.00224896,0.00228839,0.00232873,0.00237002,0.0024123,0.0024556,0.00249997,0.00254545,0.00259208,0.00263994,0.00268917,0.00273901,0.00279065,0.00284368,0.00289816,0.00295415,0.00301173,0.00307096,0.00313191,0.00319466,0.00325931,0.00332594,0.00339464,0.00346552,0.00353869,0.00361427,0.00369239,0.00377318,0.00385681,0.00394343,0.00403322,0.00412639,0.00422316,0.00432377,0.00442851,0.00453772,0.00465178,0.00477117,0.00489651,0.00502863,0.00516875,0.00531881,0.00548499,0.00566994,0.00579735,0.00592056,0.00601847,0.0061938,0.00637809,0.00657545,0.00678554,0.00700769,0.00724299,0.00749266,0.00775809,0.00804084,0.00834269,0.00866568,0.00901216,0.00938482,0.00978681,0.0102218,0.0106941,0.0112087,0.0117719,0.0123908,0.0130744,0.0138335,0.0146816,0.0156357,0.0167173,0.0179543,0.0193833,0.0210539,0.0230342,0.0254208,0.0283558,0.0320572,0.0368774,0.043427,0.0528666,0.0677137,0.0677137,0.0677137,0.001077,0,0,0.00108427,0.00124681,0.00149325,0.001895,0.001895,0.00186544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105054,0.00106742,0.00108454,0.00110191,0.00111955,0.00113744,0.00115561,0.00117406,0.00119278,0.0012118,0.00123112,0.00125074,0.00127067,0.00129092,0.0013115,0.00133242,0.00135368,0.00137529,0.00139727,0.00141961,0.00144234,0.00146546,0.00148898,0.00151292,0.00153728,0.00156207,0.00158731,0.00161301,0.00163919,0.00166585,0.00169301,0.00172069,0.0017489,0.00177766,0.00180705,0.0018372,0.00186798,0.0018994,0.00193122,0.0019635,0.00199644,0.00203019,0.00206488,0.00210034,0.00213659,0.00217326,0.00221048,0.00224853,0.00228759,0.00232788,0.00236913,0.00241136,0.00245461,0.00249892,0.00254434,0.00259092,0.00263872,0.00268788,0.00273766,0.00278923,0.00284219,0.0028966,0.00295252,0.00301002,0.00306916,0.00313003,0.0031927,0.00325726,0.0033238,0.0033924,0.00346319,0.00353626,0.00361174,0.00368976,0.00377046,0.00385398,0.0039405,0.00403019,0.00412327,0.00421995,0.00432048,0.00442516,0.00453433,0.00464838,0.00476781,0.00489325,0.00502559,0.00516608,0.00531679,0.00548167,0.00566905,0.00580069,0.00590837,0.00601524,0.00617926,0.00637235,0.00656581,0.00677216,0.00699353,0.00722798,0.00747673,0.00774117,0.00802284,0.00832351,0.00864522,0.00899029,0.0093614,0.00976169,0.0101948,0.010665,0.0111773,0.0117378,0.0123538,0.013034,0.0137894,0.0146331,0.0155822,0.0166579,0.0178879,0.0193088,0.0209695,0.0229376,0.025309,0.0282249,0.0319011,0.0366872,0.0431886,0.0525556,0.067283,0.067283,0.067283,0.00121544,0.00108286,0.00106623,0.00122607,0.00140525,0.00168258,0.00213711,0.00213711,0.00210134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105273,0.00106963,0.00108678,0.00110418,0.00112184,0.00113976,0.00115795,0.00117642,0.00119518,0.00121422,0.00123356,0.00125321,0.00127317,0.00129345,0.00131405,0.00133499,0.00135628,0.00137792,0.00139992,0.00142229,0.00144505,0.00146819,0.00149174,0.0015157,0.00154009,0.00156491,0.00159018,0.00161591,0.00164211,0.0016688,0.00169599,0.00172369,0.00175193,0.00178071,0.00181006,0.00183999,0.00187051,0.00190165,0.00193343,0.00196587,0.0019991,0.00203327,0.00206818,0.00210387,0.00213998,0.00217664,0.0022141,0.00225256,0.00229224,0.00233286,0.00237444,0.00241636,0.00245905,0.00250277,0.00254796,0.00259457,0.00264239,0.00269158,0.00274138,0.00279298,0.00284597,0.0029004,0.00295635,0.00301388,0.00307305,0.00313395,0.00319665,0.00326123,0.0033278,0.00339644,0.00346726,0.00354037,0.00361589,0.00369395,0.00377469,0.00385826,0.00394484,0.0040346,0.00412776,0.00422453,0.00432517,0.00442999,0.00453932,0.00465358,0.00477328,0.00489909,0.0050319,0.00517307,0.00532479,0.00549114,0.00568135,0.00581467,0.00592155,0.00603821,0.00617593,0.00636704,0.00657047,0.00677603,0.00699166,0.00722565,0.0074739,0.00773777,0.00801882,0.00831881,0.00863976,0.00898398,0.00935415,0.00975337,0.0101853,0.0106541,0.0111649,0.0117237,0.0123377,0.0130157,0.0137684,0.0146091,0.0155546,0.016626,0.017851,0.0192658,0.020919,0.0228779,0.0252377,0.0281385,0.0317948,0.0365536,0.0430158,0.0523231,0.0669508,0.0669508,0.0669508,0.00137593,0.00122605,0.0012073,0.00138373,0.00158741,0.00190023,0.00241762,0.00241762,0.00237243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105502,0.00107194,0.00108911,0.00110654,0.00112422,0.00114217,0.00116039,0.00117889,0.00119767,0.00121674,0.00123611,0.00125578,0.00127577,0.00129607,0.00131671,0.00133767,0.00135899,0.00138065,0.00140268,0.00142508,0.00144787,0.00147104,0.00149462,0.00151861,0.00154302,0.00156787,0.00159316,0.00161892,0.00164515,0.00167187,0.00169909,0.00172682,0.00175508,0.00178389,0.00181327,0.00184322,0.00187378,0.00190494,0.00193675,0.00196922,0.00200233,0.00203617,0.00207072,0.00210603,0.0021421,0.00217897,0.00221682,0.00225587,0.00229584,0.00233676,0.00237802,0.00242004,0.00246306,0.00250754,0.0025534,0.00259941,0.00264648,0.00269541,0.00274525,0.00279687,0.00284988,0.00290435,0.00296032,0.00301787,0.00307708,0.003138,0.00320073,0.00326535,0.00333194,0.00340062,0.00347147,0.00354461,0.00362017,0.00369828,0.00377906,0.00386269,0.00394933,0.00403916,0.0041324,0.00422926,0.00433003,0.00443499,0.0045445,0.00465898,0.00477898,0.00490517,0.0050385,0.0051804,0.00533319,0.00550124,0.0056944,0.00581207,0.00592501,0.00606303,0.00617522,0.0063627,0.00656267,0.00677719,0.00699323,0.00722284,0.00747053,0.0077338,0.00801417,0.00831341,0.00863353,0.00897682,0.00934596,0.00974403,0.0101746,0.010642,0.0111511,0.011708,0.0123199,0.0129954,0.0137452,0.0145826,0.0155242,0.0165911,0.0178106,0.0192187,0.0208638,0.0228126,0.0251598,0.0280442,0.0316789,0.0364081,0.0428279,0.0520705,0.0665904,0.0665904,0.0665904,0.0015591,0.00138949,0.00136177,0.00156222,0.00179531,0.00214856,0.00272441,0.00272441,0.00268164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105735,0.0010743,0.0010915,0.00110895,0.00112666,0.00114463,0.00116288,0.0011814,0.00120021,0.00121931,0.0012387,0.0012584,0.00127842,0.00129875,0.00131941,0.0013404,0.00136175,0.00138344,0.0014055,0.00142792,0.00145073,0.00147393,0.00149754,0.00152155,0.00154599,0.00157087,0.00159619,0.00162198,0.00164824,0.00167498,0.00170223,0.00172999,0.00175828,0.00178712,0.00181652,0.0018465,0.00187708,0.00190828,0.00194011,0.00197261,0.00200574,0.00203961,0.00207419,0.00210952,0.00214562,0.00218252,0.00222024,0.00225881,0.00229827,0.00233865,0.00237997,0.00242228,0.00246602,0.00251112,0.00255637,0.00260266,0.00265078,0.00269979,0.00275056,0.00280196,0.00285381,0.00290829,0.00296429,0.00302187,0.00308109,0.00314204,0.0032048,0.00326944,0.00333606,0.00340477,0.00347565,0.00354883,0.00362442,0.00370256,0.0037834,0.00386708,0.00395377,0.00404367,0.00413699,0.00423395,0.00433483,0.00443994,0.00454963,0.00466435,0.00478465,0.00491124,0.00504513,0.00518781,0.00534175,0.00551161,0.00570795,0.00581924,0.00593842,0.00607298,0.00617385,0.00636094,0.0065581,0.0067668,0.00699327,0.00722208,0.00746618,0.00772876,0.00800838,0.00830679,0.00862598,0.00896824,0.00933623,0.00973301,0.0101622,0.0106279,0.0111352,0.01169,0.0122995,0.0129723,0.0137189,0.0145527,0.0154899,0.0165517,0.0177652,0.019166,0.0208022,0.02274,0.0250732,0.0279397,0.0315507,0.0362474,0.0426208,0.0517928,0.0661951,0.0661951,0.0661951,0.00175836,0.00156732,0.00153636,0.00176558,0.00203208,0.0024313,0.00307076,0.00307076,0.00303358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010596,0.00107658,0.0010938,0.00111127,0.00112901,0.00114701,0.00116528,0.00118383,0.00120266,0.00122178,0.0012412,0.00126093,0.00128096,0.00130132,0.00132201,0.00134303,0.00136439,0.00138611,0.00140819,0.00143064,0.00145348,0.00147671,0.00150033,0.00152437,0.00154884,0.00157374,0.00159909,0.0016249,0.00165118,0.00167795,0.00170522,0.001733,0.00176132,0.00179018,0.0018196,0.00184961,0.00188021,0.00191143,0.00194329,0.00197581,0.00200897,0.00204285,0.00207746,0.00211281,0.00214893,0.00218585,0.00222359,0.00226219,0.00230167,0.00234206,0.00238341,0.00242573,0.00246908,0.00251349,0.00255901,0.00260632,0.00265451,0.00270443,0.00275496,0.00280594,0.00285951,0.00291457,0.00297118,0.00302791,0.00308603,0.00314579,0.00320851,0.00327318,0.00333982,0.00340854,0.00347944,0.00355265,0.00362827,0.00370644,0.00378731,0.00387103,0.00395778,0.00404774,0.00414113,0.00423818,0.00433918,0.00444442,0.0045543,0.00466926,0.00478987,0.00491689,0.00505136,0.00519487,0.00535004,0.00552186,0.00572163,0.00582505,0.0059641,0.00607029,0.0061712,0.00635784,0.00655452,0.00676208,0.0069841,0.00722361,0.00746803,0.00772195,0.00800072,0.00829819,0.00861634,0.00895745,0.00932416,0.0097195,0.0101471,0.010611,0.0111163,0.0116688,0.0122756,0.0129453,0.0136885,0.0145182,0.0154507,0.0165069,0.0177137,0.0191066,0.0207331,0.0226588,0.0249769,0.0278239,0.0314091,0.0360706,0.0423937,0.0514894,0.0657648,0.0657648,0.0657648,0.0019861,0.00177061,0.00173597,0.00199799,0.00229035,0.00273962,0.00346638,0.00346638,0.00341718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106193,0.00107893,0.00109618,0.00111368,0.00113144,0.00114947,0.00116776,0.00118634,0.00120519,0.00122434,0.00124379,0.00126354,0.0012836,0.00130398,0.00132469,0.00134574,0.00136713,0.00138887,0.00141098,0.00143345,0.00145631,0.00147956,0.00150322,0.00152728,0.00155177,0.0015767,0.00160207,0.0016279,0.00165421,0.001681,0.0017083,0.00173611,0.00176445,0.00179333,0.00182278,0.00185281,0.00188343,0.00191468,0.00194656,0.0019791,0.00201228,0.00204619,0.00208081,0.00211619,0.00215233,0.00218927,0.00222703,0.00226565,0.00230515,0.00234556,0.00238692,0.00242927,0.00247263,0.00251706,0.00256259,0.00260928,0.00265719,0.00270645,0.00275653,0.00280916,0.00286325,0.00291886,0.00297459,0.00303169,0.0030904,0.00315202,0.00321554,0.00328084,0.00334611,0.00341333,0.00348328,0.0035565,0.00363215,0.00371035,0.00379125,0.00387501,0.00396181,0.00405183,0.00414529,0.00424244,0.00434355,0.00444895,0.00455902,0.00467423,0.00479517,0.00492264,0.00505773,0.00520213,0.00535862,0.00553254,0.00572249,0.00582263,0.00596341,0.00606254,0.0061679,0.00635405,0.00655019,0.00675716,0.00697591,0.00721169,0.00746532,0.00772741,0.00799656,0.00828831,0.00860532,0.00894516,0.00931045,0.00970422,0.01013,0.0105919,0.011095,0.0116449,0.0122488,0.0129153,0.0136546,0.0144799,0.0154072,0.0164573,0.0176568,0.0190409,0.0206567,0.0225693,0.0248708,0.0276964,0.0312534,0.0358764,0.0421446,0.0511571,0.0652944,0.0652944,0.0652944,0.0022454,0.00200212,0.00196281,0.00225003,0.00258375,0.00308976,0.00391549,0.00391549,0.00385267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106439,0.00108142,0.00109869,0.00111622,0.00113401,0.00115206,0.00117038,0.00118898,0.00120786,0.00122704,0.00124651,0.00126628,0.00128637,0.00130678,0.00132752,0.00134859,0.00137001,0.00139178,0.00141391,0.00143641,0.0014593,0.00148258,0.00150625,0.00153035,0.00155486,0.00157981,0.00160521,0.00163107,0.0016574,0.00168422,0.00171154,0.00173937,0.00176773,0.00179664,0.00182612,0.00185617,0.00188682,0.00191808,0.00194999,0.00198255,0.00201576,0.00204968,0.00208433,0.00211973,0.00215589,0.00219285,0.00223063,0.00226927,0.00230879,0.00234922,0.0023906,0.00243296,0.00247634,0.00252079,0.00256634,0.00261304,0.00266096,0.00271024,0.00276016,0.00281185,0.00286493,0.00291946,0.0029755,0.00303312,0.0030936,0.00315594,0.00322003,0.00328409,0.00335007,0.00341871,0.00349058,0.00356483,0.00363908,0.00371536,0.00379528,0.00387908,0.00396592,0.00405599,0.00414952,0.00424675,0.00434797,0.00445351,0.00456377,0.00467922,0.00480049,0.00492841,0.00506412,0.0052094,0.00536723,0.00554327,0.00571471,0.00581989,0.00595017,0.00605358,0.00616421,0.00634981,0.00654536,0.00675169,0.00696974,0.00720055,0.00744538,0.00771417,0.00800071,0.0082865,0.00859321,0.00893167,0.00929542,0.00968746,0.0101113,0.0105711,0.0110717,0.0116189,0.0122196,0.0128824,0.0136176,0.014438,0.0153597,0.0164031,0.0175947,0.0189692,0.0205734,0.0224716,0.024755,0.0275574,0.0310836,0.0356648,0.0418732,0.0507951,0.0647823,0.0647823,0.0647823,0.00253395,0.00225978,0.00220832,0.00253586,0.00291712,0.00348749,0.00440087,0.00440087,0.00434717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
